Experiment Date: 15 April 2024 Time: 2:20 plus																			
Start of Data Logging																			
Line Break																			
																			
Start of Data Logging																			
Line Break	Internal_Air_Temp(degree celsius)																		
Internal_Air_Temp(degree celsius)	26.94	27.31	   |Temp_substrate(degree celsius)	-127	26.37	26.25	   |Moisture (AnalogRead)	584	589	585	   |Actual pH	6.34	   |Methane(ppm)	173.84	   |DHT22(%)	68.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.94	27.25	   |Temp_substrate(degree celsius)	-127	26.37	26.19	   |Moisture (AnalogRead)	584	589	586	   |Actual pH	6.34	   |Methane(ppm)	166.91	   |DHT22(%)	68.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.94	27.31	   |Temp_substrate(degree celsius)	-127	26.44	26.25	   |Moisture (AnalogRead)	584	588	583	   |Actual pH	6.3	   |Methane(ppm)	168.63	   |DHT22(%)	68.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.94	27.31	   |Temp_substrate(degree celsius)	-127	26.5	26.25	   |Moisture (AnalogRead)	584	588	585	   |Actual pH	6.23	   |Methane(ppm)	166.91	   |DHT22(%)	69	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.94	27.25	   |Temp_substrate(degree celsius)	-127	26.44	26.25	   |Moisture (AnalogRead)	585	589	586	   |Actual pH	6.3	   |Methane(ppm)	166.91	   |DHT22(%)	69	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.94	27.31	   |Temp_substrate(degree celsius)	-127	26.44	26.25	   |Moisture (AnalogRead)	584	588	584	   |Actual pH	6.34	   |Methane(ppm)	168.63	   |DHT22(%)	69	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	27.31	   |Temp_substrate(degree celsius)	-127	26.5	26.25	   |Moisture (AnalogRead)	584	589	586	   |Actual pH	6.23	   |Methane(ppm)	170.35	   |DHT22(%)	69.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	27.31	   |Temp_substrate(degree celsius)	-127	26.5	26.25	   |Moisture (AnalogRead)	584	589	585	   |Actual pH	6.27	   |Methane(ppm)	166.91	   |DHT22(%)	69.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	27.31	   |Temp_substrate(degree celsius)	-127	26.44	26.19	   |Moisture (AnalogRead)	583	588	585	   |Actual pH	6.27	   |Methane(ppm)	170.35	   |DHT22(%)	69.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.94	27.31	   |Temp_substrate(degree celsius)	-127	26.37	26.31	   |Moisture (AnalogRead)	584	588	586	   |Actual pH	4.52	   |Methane(ppm)	170.35	   |DHT22(%)	69.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	27.31	   |Temp_substrate(degree celsius)	-127	26.44	26.31	   |Moisture (AnalogRead)	585	589	586	   |Actual pH	6.3	   |Methane(ppm)	170.35	   |DHT22(%)	69.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	27.31	   |Temp_substrate(degree celsius)	-127	26.44	26.25	   |Moisture (AnalogRead)	584	589	585	   |Actual pH	-6.53	   |Methane(ppm)	170.35	   |DHT22(%)	69.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	27.37	   |Temp_substrate(degree celsius)	-127	26.44	26.31	   |Moisture (AnalogRead)	586	589	586	   |Actual pH	6.34	   |Methane(ppm)	168.63	   |DHT22(%)	69.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	27.37	   |Temp_substrate(degree celsius)	-127	26.44	26.31	   |Moisture (AnalogRead)	583	588	585	   |Actual pH	6.93	   |Methane(ppm)	170.35	   |DHT22(%)	69.3	   |Fan Level	0	   |
																			
Start of Data Logging																			
Line Break																			
Internal_Air_Temp(degree celsius)	26.06	-127	   |Temp_substrate(degree celsius)	-127	22.5	23.37	   |Moisture (AnalogRead)	533	363	576	   |Actual pH	7.38	   |Methane(ppm)	31.41	   |DHT22(%)	86.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.31	-127	   |Temp_substrate(degree celsius)	-127	22.94	23.62	   |Moisture (AnalogRead)	524	348	577	   |Actual pH	12.23	   |Methane(ppm)	30.1	   |DHT22(%)	85.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.44	-127	   |Temp_substrate(degree celsius)	-127	23.25	23.75	   |Moisture (AnalogRead)	529	345	577	   |Actual pH	-8.07	   |Methane(ppm)	31.08	   |DHT22(%)	83.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.62	-127	   |Temp_substrate(degree celsius)	-127	23.5	23.81	   |Moisture (AnalogRead)	476	339	577	   |Actual pH	12.79	   |Methane(ppm)	31.08	   |DHT22(%)	82.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	26.81	-127	   |Temp_substrate(degree celsius)	-127	23.81	24.12	   |Moisture (AnalogRead)	471	340	577	   |Actual pH	5.95	   |Methane(ppm)	33.11	   |DHT22(%)	82.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27	-127	   |Temp_substrate(degree celsius)	-127	24.06	24.25	   |Moisture (AnalogRead)	474	341	578	   |Actual pH	2.05	   |Methane(ppm)	32.42	   |DHT22(%)	83.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.19	-127	   |Temp_substrate(degree celsius)	-127	24.25	24.37	   |Moisture (AnalogRead)	478	339	578	   |Actual pH	-6.05	   |Methane(ppm)	32.08	   |DHT22(%)	82.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.25	-127	   |Temp_substrate(degree celsius)	-127	24.37	24.44	   |Moisture (AnalogRead)	481	339	579	   |Actual pH	5.36	   |Methane(ppm)	31.75	   |DHT22(%)	80.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.44	-127	   |Temp_substrate(degree celsius)	-127	24.62	24.62	   |Moisture (AnalogRead)	481	338	578	   |Actual pH	6.3	   |Methane(ppm)	32.42	   |DHT22(%)	80.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.44	-127	   |Temp_substrate(degree celsius)	-127	24.75	24.62	   |Moisture (AnalogRead)	480	340	578	   |Actual pH	-4.16	   |Methane(ppm)	32.08	   |DHT22(%)	80.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.56	-127	   |Temp_substrate(degree celsius)	-127	24.87	24.81	   |Moisture (AnalogRead)	484	341	579	   |Actual pH	-8.84	   |Methane(ppm)	32.42	   |DHT22(%)	79.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.62	-127	   |Temp_substrate(degree celsius)	-127	24.94	24.81	   |Moisture (AnalogRead)	490	342	579	   |Actual pH	-0.22	   |Methane(ppm)	33.11	   |DHT22(%)	79.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.62	-127	   |Temp_substrate(degree celsius)	-127	25	24.87	   |Moisture (AnalogRead)	493	341	578	   |Actual pH	11.64	   |Methane(ppm)	31.75	   |DHT22(%)	78.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.62	-127	   |Temp_substrate(degree celsius)	-127	25.06	24.94	   |Moisture (AnalogRead)	500	343	579	   |Actual pH	-10.65	   |Methane(ppm)	31.41	   |DHT22(%)	77.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.81	-127	   |Temp_substrate(degree celsius)	-127	25.06	25	   |Moisture (AnalogRead)	503	341	578	   |Actual pH	10.66	   |Methane(ppm)	31.75	   |DHT22(%)	77.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.81	-127	   |Temp_substrate(degree celsius)	-127	25.19	25	   |Moisture (AnalogRead)	507	343	580	   |Actual pH	-8.35	   |Methane(ppm)	32.77	   |DHT22(%)	77	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.25	25.19	   |Moisture (AnalogRead)	507	335	579	   |Actual pH	4.1	   |Methane(ppm)	32.77	   |DHT22(%)	77.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.06	-127	   |Temp_substrate(degree celsius)	-127	25.25	25.19	   |Moisture (AnalogRead)	508	335	578	   |Actual pH	11.12	   |Methane(ppm)	32.77	   |DHT22(%)	77.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.12	-127	   |Temp_substrate(degree celsius)	-127	25.37	25.25	   |Moisture (AnalogRead)	511	333	580	   |Actual pH	-8.49	   |Methane(ppm)	32.08	   |DHT22(%)	77.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.12	-127	   |Temp_substrate(degree celsius)	-127	25.44	25.31	   |Moisture (AnalogRead)	513	333	579	   |Actual pH	5.67	   |Methane(ppm)	31.75	   |DHT22(%)	75.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.37	25.19	   |Moisture (AnalogRead)	520	335	580	   |Actual pH	-8.8	   |Methane(ppm)	32.08	   |DHT22(%)	75.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.44	25.31	   |Moisture (AnalogRead)	525	336	580	   |Actual pH	8.92	   |Methane(ppm)	31.41	   |DHT22(%)	74.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.37	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.31	   |Moisture (AnalogRead)	530	336	581	   |Actual pH	-2.94	   |Methane(ppm)	31.41	   |DHT22(%)	73.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.44	   |Moisture (AnalogRead)	528	334	580	   |Actual pH	8.74	   |Methane(ppm)	31.75	   |DHT22(%)	72.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	531	335	581	   |Actual pH	-4.2	   |Methane(ppm)	30.75	   |DHT22(%)	73.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.37	   |Moisture (AnalogRead)	533	334	580	   |Actual pH	2.08	   |Methane(ppm)	31.41	   |DHT22(%)	72.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	540	336	582	   |Actual pH	-5.52	   |Methane(ppm)	30.43	   |DHT22(%)	72.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.31	   |Moisture (AnalogRead)	541	335	581	   |Actual pH	10.87	   |Methane(ppm)	31.08	   |DHT22(%)	69.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.75	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.31	   |Moisture (AnalogRead)	539	336	582	   |Actual pH	7.45	   |Methane(ppm)	30.75	   |DHT22(%)	69.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.87	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.31	   |Moisture (AnalogRead)	542	336	581	   |Actual pH	7.49	   |Methane(ppm)	30.75	   |DHT22(%)	69.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.87	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.31	   |Moisture (AnalogRead)	546	337	582	   |Actual pH	-5.59	   |Methane(ppm)	30.75	   |DHT22(%)	68.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	547	336	582	   |Actual pH	-10.27	   |Methane(ppm)	30.75	   |DHT22(%)	68	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.37	   |Moisture (AnalogRead)	547	336	583	   |Actual pH	-3.43	   |Methane(ppm)	31.75	   |DHT22(%)	68.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	547	336	583	   |Actual pH	-9.67	   |Methane(ppm)	30.75	   |DHT22(%)	68.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.75	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.31	   |Moisture (AnalogRead)	550	335	582	   |Actual pH	0.41	   |Methane(ppm)	30.1	   |DHT22(%)	68.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	548	337	583	   |Actual pH	-7.37	   |Methane(ppm)	31.41	   |DHT22(%)	67.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	549	337	582	   |Actual pH	-10.41	   |Methane(ppm)	31.41	   |DHT22(%)	68.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	546	336	581	   |Actual pH	-7.76	   |Methane(ppm)	31.41	   |DHT22(%)	68.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.44	   |Moisture (AnalogRead)	544	335	580	   |Actual pH	9.86	   |Methane(ppm)	31.41	   |DHT22(%)	69.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.37	   |Moisture (AnalogRead)	548	336	581	   |Actual pH	-5.63	   |Methane(ppm)	31.08	   |DHT22(%)	69.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.37	   |Moisture (AnalogRead)	545	336	582	   |Actual pH	8.53	   |Methane(ppm)	31.08	   |DHT22(%)	69.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.37	   |Moisture (AnalogRead)	511	336	582	   |Actual pH	7.94	   |Methane(ppm)	31.41	   |DHT22(%)	69.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.44	   |Moisture (AnalogRead)	520	337	583	   |Actual pH	-11.66	   |Methane(ppm)	32.08	   |DHT22(%)	69.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.44	   |Moisture (AnalogRead)	524	337	583	   |Actual pH	-10.41	   |Methane(ppm)	31.75	   |DHT22(%)	70.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.44	   |Moisture (AnalogRead)	523	336	582	   |Actual pH	-13.09	   |Methane(ppm)	32.08	   |DHT22(%)	71	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	25.56	25.44	   |Moisture (AnalogRead)	522	335	580	   |Actual pH	0.23	   |Methane(ppm)	31.41	   |DHT22(%)	71.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.37	-127	   |Temp_substrate(degree celsius)	-127	25.5	25.44	   |Moisture (AnalogRead)	505	336	581	   |Actual pH	-10.55	   |Methane(ppm)	32.08	   |DHT22(%)	71.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.62	25.44	   |Moisture (AnalogRead)	501	336	581	   |Actual pH	-10.13	   |Methane(ppm)	32.42	   |DHT22(%)	72.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.62	25.44	   |Moisture (AnalogRead)	498	335	581	   |Actual pH	7.73	   |Methane(ppm)	32.77	   |DHT22(%)	72.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.62	25.5	   |Moisture (AnalogRead)	500	336	581	   |Actual pH	-9.81	   |Methane(ppm)	32.42	   |DHT22(%)	72.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.69	25.44	   |Moisture (AnalogRead)	487	335	580	   |Actual pH	6.48	   |Methane(ppm)	32.77	   |DHT22(%)	73	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.69	25.56	   |Moisture (AnalogRead)	486	336	580	   |Actual pH	-10.55	   |Methane(ppm)	33.46	   |DHT22(%)	73.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.69	25.56	   |Moisture (AnalogRead)	489	334	580	   |Actual pH	5.67	   |Methane(ppm)	33.46	   |DHT22(%)	74.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.69	25.56	   |Moisture (AnalogRead)	488	334	579	   |Actual pH	2.29	   |Methane(ppm)	32.77	   |DHT22(%)	74.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.75	25.62	   |Moisture (AnalogRead)	490	336	581	   |Actual pH	-14.7	   |Methane(ppm)	33.11	   |DHT22(%)	74.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.75	25.62	   |Moisture (AnalogRead)	490	335	580	   |Actual pH	-1.79	   |Methane(ppm)	33.11	   |DHT22(%)	74.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.75	25.62	   |Moisture (AnalogRead)	481	335	580	   |Actual pH	3.65	   |Methane(ppm)	32.77	   |DHT22(%)	74.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.69	   |Moisture (AnalogRead)	483	335	581	   |Actual pH	-10.69	   |Methane(ppm)	33.11	   |DHT22(%)	74.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.69	   |Moisture (AnalogRead)	477	335	580	   |Actual pH	2.64	   |Methane(ppm)	33.81	   |DHT22(%)	74.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.62	   |Moisture (AnalogRead)	480	335	581	   |Actual pH	-14.21	   |Methane(ppm)	33.46	   |DHT22(%)	75	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.75	   |Moisture (AnalogRead)	479	334	579	   |Actual pH	4.77	   |Methane(ppm)	33.46	   |DHT22(%)	75.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.69	   |Moisture (AnalogRead)	477	335	580	   |Actual pH	-5.91	   |Methane(ppm)	34.52	   |DHT22(%)	75.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.75	   |Moisture (AnalogRead)	470	334	579	   |Actual pH	2.57	   |Methane(ppm)	33.81	   |DHT22(%)	75.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.75	   |Moisture (AnalogRead)	459	332	578	   |Actual pH	7.7	   |Methane(ppm)	33.81	   |DHT22(%)	76	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.31	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.75	   |Moisture (AnalogRead)	462	333	579	   |Actual pH	-3.85	   |Methane(ppm)	34.16	   |DHT22(%)	76.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.19	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.75	   |Moisture (AnalogRead)	465	332	563	   |Actual pH	-12.74	   |Methane(ppm)	33.81	   |DHT22(%)	76	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.75	   |Moisture (AnalogRead)	462	331	540	   |Actual pH	7.66	   |Methane(ppm)	33.46	   |DHT22(%)	76.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.81	   |Moisture (AnalogRead)	462	332	514	   |Actual pH	-11.66	   |Methane(ppm)	33.46	   |DHT22(%)	76	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.75	   |Moisture (AnalogRead)	449	332	498	   |Actual pH	4.73	   |Methane(ppm)	34.16	   |DHT22(%)	75.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.75	   |Moisture (AnalogRead)	448	332	498	   |Actual pH	1.31	   |Methane(ppm)	33.81	   |DHT22(%)	75.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.81	   |Moisture (AnalogRead)	448	330	496	   |Actual pH	7.77	   |Methane(ppm)	34.16	   |DHT22(%)	75.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.81	   |Moisture (AnalogRead)	448	332	490	   |Actual pH	-10.06	   |Methane(ppm)	33.46	   |DHT22(%)	75.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.25	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.81	   |Moisture (AnalogRead)	448	330	488	   |Actual pH	6.62	   |Methane(ppm)	34.16	   |DHT22(%)	76	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.19	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.81	   |Moisture (AnalogRead)	447	331	492	   |Actual pH	6.06	   |Methane(ppm)	34.16	   |DHT22(%)	76.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.12	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.75	   |Moisture (AnalogRead)	449	332	492	   |Actual pH	-3.64	   |Methane(ppm)	34.16	   |DHT22(%)	76.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.06	-127	   |Temp_substrate(degree celsius)	-127	25.94	25.69	   |Moisture (AnalogRead)	451	332	483	   |Actual pH	-13.9	   |Methane(ppm)	34.16	   |DHT22(%)	76	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.06	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.75	   |Moisture (AnalogRead)	449	331	468	   |Actual pH	-11.17	   |Methane(ppm)	33.46	   |DHT22(%)	76.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.12	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.75	   |Moisture (AnalogRead)	448	330	463	   |Actual pH	-7.76	   |Methane(ppm)	33.46	   |DHT22(%)	76.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.06	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.75	   |Moisture (AnalogRead)	449	330	463	   |Actual pH	-2.38	   |Methane(ppm)	33.46	   |DHT22(%)	76.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.62	   |Moisture (AnalogRead)	449	330	462	   |Actual pH	-2.45	   |Methane(ppm)	33.81	   |DHT22(%)	76.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.69	   |Moisture (AnalogRead)	450	331	465	   |Actual pH	-9.53	   |Methane(ppm)	34.88	   |DHT22(%)	76.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.75	25.69	   |Moisture (AnalogRead)	446	329	462	   |Actual pH	2.05	   |Methane(ppm)	34.16	   |DHT22(%)	77	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.69	   |Moisture (AnalogRead)	447	329	464	   |Actual pH	4.35	   |Methane(ppm)	34.52	   |DHT22(%)	77.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.69	   |Moisture (AnalogRead)	446	329	464	   |Actual pH	6.72	   |Methane(ppm)	35.24	   |DHT22(%)	77.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.69	   |Moisture (AnalogRead)	446	329	461	   |Actual pH	5.81	   |Methane(ppm)	34.52	   |DHT22(%)	77.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.87	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.69	   |Moisture (AnalogRead)	447	329	455	   |Actual pH	-9.57	   |Methane(ppm)	34.16	   |DHT22(%)	77.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.62	   |Moisture (AnalogRead)	446	329	439	   |Actual pH	-10.62	   |Methane(ppm)	34.88	   |DHT22(%)	77.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.69	   |Moisture (AnalogRead)	447	329	442	   |Actual pH	-3.57	   |Methane(ppm)	35.97	   |DHT22(%)	77.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.75	   |Moisture (AnalogRead)	445	327	441	   |Actual pH	6.79	   |Methane(ppm)	34.52	   |DHT22(%)	77.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.81	25.75	   |Moisture (AnalogRead)	447	329	443	   |Actual pH	-13.69	   |Methane(ppm)	34.88	   |DHT22(%)	77.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	27.94	-127	   |Temp_substrate(degree celsius)	-127	25.87	25.69	   |Moisture (AnalogRead)	446	328	444	   |Actual pH	4.14	   |Methane(ppm)	34.16	   |DHT22(%)	77.7	   |Fan Level	0	   |
